1069989	173	1	6
1070093	868	1	8
1070535	84	1	8
1070562	13	1	6
1070659	36	1	6
1070690	6	1	5
1070990	194	1	4
1071013	27	1	6
1071279	58	1	5
1071302	59	2	5
1071529	13	1	5
1071934	37	1	6
1072220	26	1	6
1072391	6	1	7
1072670	55	1	6
1072681	15	1	4
1072855	23	2	5
1072872	98	1	7
1072924	8	1	5
1073028	3	1	9
1073503	23	1	6
1073640	324	1	6
1073692	43	1	5
1073832	37	2	4
1074193	37	1	6
1074207	22	1	6
1074257	84	1	6
1074259	3	2	4
1074472	95	2	6
1074490	41	1	7
1074877	8	1	3
1075180	3	2	7
1075239	1	1	4
1075298	6	1	7
1075354	164	1	4
1075561	73	1	4
1075745	6	1	6
1075760	280	1	5
1075880	6	1	7
1076003	1	1	4
1076010	37	1	6
1076076	211	1	4
1076078	8	1	9
1076111	5	1	5
1076114	103	1	5
1076116	878	2	5
1076219	13	1	8
1076221	27	2	4
1076291	3	1	5
1076304	52	2	8
1076533	37	1	5
1076545	13	1	7
1076665	572	1	4
1076679	403	2	6
1076765	1	1	7
1076814	5	1	5
1076901	771	2	6
1077486	324	2	4
1077505	8	1	6
1077918	23	1	4
1077984	23	2	7
1078006	12	1	5
1078237	166	1	4
1078242	42	1	4
1078253	588	1	8
1078472	453	2	7
1078528	103	1	5
1078633	94	1	4
1078835	42	1	5
1078904	8	2	5
1078918	6	1	7
1078956	52	1	7
1078960	55	2	4
1078980	94	1	6
1079252	22	2	7
1079313	66	1	7
1079481	14	2	7
1079545	14	1	7
1079915	13	1	8
1080079	6	1	6
1080199	141	2	9
1080215	222	2	4
1080248	8	2	5
1080272	760	1	5
1080320	6	1	6
1080433	8	1	4
1080463	71	1	5
1080553	514	2	7
1080812	150	2	6
1080816	311	1	8
1080918	1112	1	6
1081024	69	1	7
1081105	143	2	3
1081315	44	2	6
1081446	814	1	5
1081485	13	1	8
1081567	842	1	8
1081771	8	1	5
1081902	40	1	7
1081942	37	2	7
1082024	6	1	6
1082040	1	1	5
1082160	27	1	6
1082366	95	1	8
1082395	6	1	5
1082431	43	2	4
1082655	3	1	7
1082699	13	2	3
1082725	3	1	7
1082821	6	1	5
1083331	103	1	8
1083432	546	1	9
1083562	23	2	7
1083798	27	1	4
1083884	623	2	5
1084208	8	1	9
1084231	481	1	6
1084255	54	1	4
1084387	91	1	7
1084456	3	1	7
1084626	8	1	4
1084726	250	1	6
1084848	5	1	4
1085042	13	1	6
1085052	38	2	6
1085331	8	2	7
1085476	291	1	6
1085706	460	1	7
1085762	82	2	4
1085884	709	2	5
1085963	21	1	5
1086016	82	1	7
1086227	939	2	6
1086244	52	2	4
1086275	512	1	7
1086331	27	1	7
1086522	6	2	4
1086542	28	1	5
1086571	105	1	4
1086666	383	2	8
1086678	3	1	6
1086714	43	1	5
1086738	13	1	8
1086959	1219	1	6
1087029	66	1	6
1087098	6	1	4
1087254	235	1	5
1087288	8	1	10
1087784	540	1	7
1087882	291	1	9
1087991	23	1	4
1088308	186	2	6
1088325	199	2	4
1088714	229	1	5
1088740	1	2	4
1088768	8	1	7
1088890	353	1	3
1089202	211	1	7
1089339	23	1	6
1089373	8	1	5
1089381	22	2	5
1089825	3	2	7
1089839	8	1	5
1090262	23	2	7
1090264	1139	1	5
1090465	147	2	7
1090728	49	1	7
1090834	155	1	6
1090869	23	1	5
1091100	6	1	5
1091161	9	2	5
1091296	5	2	6
1091375	103	1	5
1091468	206	2	7
1091477	177	1	7
1091607	3	1	6
1091620	3	2	8
1091839	59	1	6
1092739	6	1	6
1092956	1	1	5
1093003	144	1	5
1093015	37	1	5
1093594	22	1	7
1093702	557	1	4
1093706	732	2	7
1094414	228	1	5
1094507	23	1	8
1094640	1016	1	6
1094981	167	1	7
1095073	31	2	5
1095106	402	2	4
1095341	290	1	9
1095360	5	2	8
1095403	58	2	4
1095563	6	1	6
1095589	6	1	3
1095632	94	2	7
1095706	10	2	8
1095943	8	2	5
1095952	1	2	5
1096647	14	1	5
1096871	620	1	6
1096925	3	2	7
1097071	6	1	5
1097305	6	1	5
1097322	78	2	9
1097421	1015	1	6
1097726	8	1	5
1097882	13	1	7
1097944	985	1	4
1098077	448	1	9
1098173	264	1	5
1098360	286	1	4
1098380	71	1	5
1098533	639	2	4
1098551	20	1	4
1098575	8	1	3
1099260	28	1	7
1099345	112	2	7
1099505	229	1	4
1099660	1	1	5
1099687	1016	2	4
1099726	14	1	5
1099904	1010	1	8
1100150	109	2	6
1100321	8	1	5
1100330	1	1	4
1100406	933	2	5
1100502	189	2	7
1100584	28	1	7
1100644	979	1	6
1100688	1	1	8
1100751	8	1	7
1100849	96	1	6
1101023	8	1	4
1101107	103	2	6
1101199	53	1	6
1101207	1	1	5
1101245	5	1	4
1101427	6	1	6
1101481	133	1	7
1101638	98	1	4
1101703	6	1	3
1102232	23	1	6
1102305	1	1	6
1102505	48	2	4
1102702	55	1	5
1102708	70	1	8
1102720	8	1	7
1102728	44	2	6
1103253	38	1	7
1103381	105	2	6
1103525	495	1	4
1103688	3	2	3
1103753	8	1	7
1103776	6	1	3
1103908	151	1	6
1103928	3	2	8
1103952	267	1	5
1104077	71	1	5
1104269	20	1	8
1104745	8	2	5
1104756	34	2	3
1104935	236	2	5
1105073	37	1	6
1105074	15	1	3
1105107	414	1	6
1105108	48	1	5
1105112	6	2	5
1105193	1	1	7
1105209	457	2	8
1105321	927	2	4
1105435	8	1	7
1105600	156	1	3
1105724	259	1	5
1106056	238	1	7
1106152	1	1	7
1106157	796	1	9
1106214	176	2	8
1106360	8	2	6
1106554	840	1	6
1106631	236	1	5
1106682	1	2	9
1107195	37	1	5
1107291	23	2	3
1107320	6	1	3
1107699	324	2	5
1107737	147	1	6
1107884	33	1	5
1108075	8	1	5
1108087	6	2	5
1108116	660	1	7
1108474	103	1	6
1108618	103	1	7
1108666	13	1	5
1108787	16	1	4
1108845	16	1	8
1108861	295	1	5
1108969	125	1	5
1108979	27	1	6
1109212	55	1	3
1109393	870	2	4
1109402	16	2	3
1109531	1	1	6
1109696	182	2	3
1109743	178	2	7
1109853	6	1	7
1109874	6	2	6
1109958	69	1	9
1110005	978	2	5
1110175	34	1	5
1110217	103	1	5
1110229	1051	1	7
1110360	26	1	5
1110391	41	2	6
1110461	27	2	6
1110549	6	1	6
1110679	28	1	4
1110719	755	1	6
1110733	1020	1	4
1110782	266	1	5
1111126	8	2	4
1111142	37	2	5
1111282	628	1	5
1111377	37	1	5
1111439	34	1	8
1111461	8	1	7
1111492	8	1	6
1111509	8	1	6
1111584	6	1	3
1111800	13	2	6
1111870	6	1	8
1111919	8	1	7
1112014	6	1	5
1112143	459	1	10
1112395	144	1	5
1112404	6	1	5
1112421	396	2	3
1112478	13	2	6
1112547	12	1	5
1112874	8	2	4
1112885	103	1	4
1113019	6	1	3
1113030	34	1	5
1113132	141	1	8
1113359	1141	1	4
1113384	34	1	6
1113403	43	2	4
1113455	103	1	6
1113456	8	1	5
1113488	8	1	5
1113553	101	1	4
1113699	202	2	8
1113911	15	1	7
1114475	37	1	9
1114521	5	1	5
1114635	340	1	5
1114886	18	2	6
1114927	8	2	7
1115110	206	1	7
1115135	18	2	5
1116054	64	2	5
1116394	78	1	8
1116412	52	1	6
1116502	923	2	9
1116510	27	1	5
1116519	120	1	4
1116537	8	1	6
1116758	155	1	6
1116798	3	1	3
1116887	93	2	6
1117218	1047	1	6
1117279	16	1	6
1117403	313	1	7
1117418	421	1	7
1117608	60	1	6
1118033	8	1	5
1118065	103	1	4
1118549	21	1	5
1118847	379	1	8
1119078	590	2	9
1119279	515	1	4
1119403	66	1	4
1119671	332	1	7
1119820	5	2	5
1120042	13	1	6
1120070	237	2	8
1120240	6	1	8
1120308	30	1	7
1120320	29	2	8
1120451	590	2	6
1120453	497	1	6
1120547	6	1	4
1120584	27	2	6
1120639	314	2	7
1120688	18	1	5
1120729	52	2	4
1120836	136	1	5
1120964	5	1	4
1121249	8	1	5
1121324	111	1	5
1121329	135	1	4
1121460	59	2	5
1121711	8	2	5
1121722	156	1	6
1121733	8	1	8
1121753	145	2	5
1121961	34	1	6
1122015	212	1	6
1122122	13	2	4
1122211	84	1	4
1122627	27	1	5
1122666	27	2	4
1122705	8	2	4
1122837	324	1	5
1122866	218	1	4
1122896	975	1	4
1122956	48	1	5
1123061	6	1	5
1123243	27	1	8
1123267	103	1	6
1123526	16	1	6
1123546	3	2	6
1123610	23	1	6
1123713	747	1	3
1123741	3	2	7
1123772	29	1	4
1123828	14	1	8
1124094	8	1	5
1124119	274	1	5
1124484	127	2	4
1124520	1014	2	8
1124775	5	2	6
1125111	8	1	5
1125286	164	2	7
1125426	3	2	7
1125608	24	1	4
1125609	474	1	9
1125621	367	1	5
1125800	15	1	7
1125846	105	1	6
1125879	13	1	8
1125975	55	1	4
1126249	165	1	4
1126322	8	2	9
1126362	3	1	9
1126427	752	1	6
1126443	733	2	8
1126728	16	2	7
1126946	403	1	8
1127176	1	1	3
1127611	6	1	4
1127667	6	1	7
1127690	201	1	8
1127906	34	1	6
1127913	6	2	5
1128088	8	1	5
1128558	284	1	6
1128581	874	1	6
1128636	105	1	6
1128740	391	1	6
1128777	55	1	6
1128804	14	1	5
1129023	35	1	6
1129138	27	2	7
1129239	16	2	4
1129325	1020	1	6
1129367	8	1	8
1129387	22	2	6
1129412	1075	1	8
1129658	155	2	6
1129721	198	1	7
1129730	526	1	7
1129993	840	2	5
1130017	71	2	4
1130020	14	1	7
1130124	66	1	6
1130394	64	2	4
1130431	18	1	5
1130473	16	1	3
1130516	3	1	4
1130676	283	1	5
1130859	55	2	5
1130923	27	1	9
1130996	573	2	8
1131030	12	2	6
1131214	41	1	7
1131217	123	2	5
1131564	244	1	9
1131565	55	1	5
1131614	483	2	5
1131634	27	1	4
1131900	13	1	8
1132041	519	1	9
1132144	151	2	4
1132403	53	1	4
1132652	144	1	6
1132765	1	1	7
1132853	59	1	6
1132957	144	1	5
1133027	37	2	5
1133178	12	2	8
1133210	8	2	7
1133221	798	1	6
1133252	218	2	4
1133593	18	1	7
1133954	286	2	5
1134009	8	1	7
1134086	8	2	7
1134111	987	2	5
1134118	377	1	6
1134201	781	1	8
1134264	8	1	4
1134314	400	1	9
1134526	31	2	7
1134542	105	1	5
1134599	13	1	9
1134670	125	1	7
1134773	71	1	5
1134804	43	1	7
1135059	8	2	8
1135141	3	2	6
1135251	144	2	7
1135477	892	1	3
1135790	27	1	7
1135810	16	1	7
1136006	42	2	8
1136049	125	2	9
1136134	326	1	8
1136308	8	2	6
1136379	1147	1	6
1136416	3	2	9
1136540	8	2	6
1136631	69	2	4
1136646	23	1	5
1136688	13	1	5
1136889	417	1	7
1136911	13	1	8
1137089	130	1	4
1137118	5	1	4
1137214	3	1	8
1137216	3	2	7
1137245	3	1	10
1137293	8	1	4
1137330	120	1	8
1137394	16	1	5
1137498	135	1	6
1137580	55	2	4
1137729	157	1	7
1137886	1025	1	7
1137910	141	1	5
1137943	5	1	5
1138050	6	1	6
1138067	493	1	6
1138139	1172	1	7
1138281	155	1	5
1138348	141	1	5
1138386	10	1	8
1138474	1	1	5
1138634	14	2	7
1138920	563	1	7
1139130	8	1	5
1139389	10	1	7
1139717	80	2	6
1139826	23	1	7
1140092	41	1	4
1140108	6	2	5
1140199	13	2	8
1140376	136	1	4
1140475	870	2	4
1140666	725	1	4
1140692	661	1	7
1140760	8	1	7
1140812	829	1	7
1140852	13	2	5
1140870	78	1	8
1140958	70	2	6
1141015	52	2	9
1141018	393	2	7
1141082	55	1	8
1141121	22	1	4
1141369	6	2	3
1141660	8	2	5
1141671	187	1	5
1141758	274	1	7
1141804	107	1	8
1142111	402	1	7
1142137	517	2	9
1142215	6	1	8
1142361	6	1	6
1142402	823	1	6
1142498	55	1	4
1142565	6	1	5
1142633	211	1	5
1142715	8	1	5
1142826	27	1	4
1142837	1	1	7
1142907	774	1	6
1143044	8	2	5
1143061	187	1	5
1143088	292	1	4
1143089	15	1	6
1143150	23	1	7
1143303	164	1	7
1143547	22	1	6
1143553	8	2	5
1143727	144	1	4
1143881	8	1	5
1144053	8	1	5
1144069	1126	1	6
1144124	8	2	5
1144228	615	1	6
1144271	58	2	6
1144292	6	1	5
1144329	6	1	5
1144415	106	1	4
1144740	65	1	5
1144743	27	1	5
1144752	64	1	7
1144938	14	2	4
1144960	245	2	5
1144980	13	1	6
1145262	11	1	5
1145437	195	2	10
1145525	8	1	6
1145651	155	1	7
1145653	13	1	7
1145822	43	2	4
1145827	259	2	4
1146158	103	2	6
1146342	78	1	5
1146450	61	1	9
1146455	8	2	4
1146527	44	1	6
1146745	9	2	4
1147115	105	2	5
1147135	78	2	8
1147207	42	1	5
1147415	13	1	6
1147707	105	1	4
1147853	144	1	8
1147911	37	1	6
1147933	17	1	4
1148033	8	1	7
1148083	439	1	5
1148100	43	1	5
1148102	69	1	7
1148138	1	1	6
1148151	24	1	5
1148330	27	1	6
1148334	16	1	5
1148560	1	1	8
1148622	290	1	4
1148682	369	2	7
1148933	123	1	4
1148980	49	2	9
1149005	504	2	9
1149016	337	1	4
1149127	52	2	5
1149150	664	1	6
1149157	3	1	4
1149250	71	1	7
1149297	1	1	4
1149350	23	1	5
1149373	105	1	7
1149732	8	1	7
1149859	443	1	5
1150321	1234	1	7
1150789	413	2	6
1150903	27	2	7
1151079	613	1	5
1151084	151	2	9
1151267	23	2	5
1151480	6	1	6
1151492	122	1	9
1151617	28	2	7
1151748	1160	1	7
1151757	644	2	4
1151824	6	1	4
1152050	5	1	7
1152144	6	1	3
1152271	55	1	5
1152303	123	1	7
1152328	286	1	5
1152795	1	1	5
1152828	247	1	8
1152938	8	1	6
1153017	27	1	5
1153306	1106	2	3
1153934	24	1	3
1154152	94	1	6
1154159	834	1	7
1154164	27	2	5
1154217	41	2	4
1154235	475	1	4
1154249	877	1	7
1154263	20	2	4
1154489	27	2	9
1154507	999	1	7
1154553	1088	1	4
1155043	16	2	3
1155074	361	1	9
1155404	107	1	6
1155601	8	1	6
1155728	6	1	4
1155730	493	2	4
1155905	8	2	5
1155933	71	1	3
1156097	349	2	6
1156110	18	1	4
1156168	174	2	8
1156375	106	2	5
1156445	64	1	6
1156522	27	1	6
1156565	540	1	9
1156601	112	1	5
1156672	8	2	4
1156817	455	2	6
1156818	104	1	5
1157082	97	2	7
1157277	537	1	5
1157397	49	1	5
1157436	879	1	7
1157769	73	2	5
1157871	420	1	6
1157984	541	2	6
1158009	286	2	4
1158240	43	2	5
1158447	1	1	7
1158587	23	2	2
1158657	530	2	5
1158719	58	1	6
1158948	8	1	6
1159033	76	1	4
1159054	3	1	8
1159075	308	2	3
1159096	123	2	6
1159270	6	2	5
1159312	13	2	8
1159565	1034	1	10
1159583	55	1	3
1159598	6	1	6
1159711	69	1	5
1159792	9	1	3
1159827	13	1	8
1160023	202	2	5
1160043	680	1	7
1160104	745	1	5
1160186	702	1	6
1160198	339	1	4
1160234	545	1	4
1160351	27	2	6
1160502	21	1	4
1160681	1016	1	6
1160840	6	1	8
1161039	13	1	5
1161160	5	2	6
1161186	28	2	7
1161241	8	1	8
1161250	3	2	3
1161267	71	1	4
1161448	43	1	7
1161655	52	1	8
1161661	14	1	6
1161747	64	2	6
1161854	78	2	8
1161913	27	2	7
1162115	46	2	3
1162121	5	2	3
1162139	8	1	5
1162311	16	1	3
1162525	11	1	6
1162764	394	1	7
1162789	9	1	4
1162794	340	1	8
1162870	1	2	7
1162877	309	1	4
1163192	15	1	5
1163590	14	1	5
1163631	634	1	8
1163751	456	1	6
1163888	6	1	5
1164107	10	1	5
1164153	71	2	5
1164399	31	1	4
1164541	18	2	5
1164566	71	1	6
1164743	8	2	5
1164847	5	1	7
1165046	156	1	5
1165105	23	2	3
1165363	23	1	3
1165413	26	1	4
1165516	34	1	7
1165593	8	2	7
1165630	105	1	5
1165684	37	1	5
1165693	6	1	3
1165785	842	2	5
1165991	216	1	7
1166109	91	1	4
1166193	12	1	6
1166228	1155	1	7
1166287	566	2	7
1166349	38	1	7
1166449	1008	1	4
1166510	105	2	8
1166542	16	1	5
1166969	620	1	4
1166989	84	2	7
1167174	41	1	7
1167439	47	2	4
1167632	60	1	6
1167891	106	2	3
1168302	13	1	4
1168424	136	1	3
1168502	178	1	7
1168530	8	2	5
1168745	8	1	9
1169055	156	1	4
1169140	1	1	5
1169159	36	2	5
1169807	15	1	4
1169987	53	1	3
1170574	91	1	4
1170696	410	1	4
1170930	1	1	3
1170968	23	1	2
1171011	14	1	4
1171624	71	2	7
1171930	12	1	2
1172597	23	1	3
1173250	176	1	4
1173441	176	1	4
1173453	169	1	5
1173629	6	2	4
1173922	1030	1	3
1174082	8	1	5
1174250	64	1	6
1174392	34	1	3
1174482	55	2	4
1174693	64	1	5
1174785	174	1	4
1175366	49	1	4
1175818	6	1	2
1175975	71	1	5
1177400	55	2	2
1178108	1	2	3
1178220	389	2	4
1178655	71	1	3
1179124	36	1	4
1179257	155	2	3
1179434	64	1	4
1179502	6	1	2
1179521	165	2	2
1179886	71	1	4
1180059	23	2	4
1180195	1	1	3
1180998	6	2	4
1182036	144	1	4
1182096	144	2	4
1182341	52	1	4
1182664	310	1	4
1182903	34	1	4
1182959	310	1	3
1183592	43	1	4
1184064	13	1	3
1184563	5	1	9
1185305	27	1	3
1185637	529	1	2
1185863	6	1	4
1186328	243	1	3
1186354	5	2	4
1187780	575	1	4
1188268	6	1	4
1189581	22	1	4
1189587	144	1	4
1189955	8	1	3
1190134	61	1	4
1190569	1084	1	4
1190738	22	1	4
1191173	95	1	5
1191224	55	1	4
1191334	286	1	4
1191368	168	1	4
1191614	53	1	4
1192264	9	2	3
1192411	144	1	3
1192595	9	2	3
1192818	95	1	4
1193429	539	1	4
1193532	1	2	2
1193616	122	1	4
1193886	43	1	4
1193897	8	1	4
1193975	5	2	4
1193996	323	2	3
1194092	26	1	4
1194203	1	1	4
1194606	370	2	4
1194786	16	1	4
1194806	340	1	4
1194813	6	2	4
1194815	42	1	4
1195460	217	1	4
1195513	1029	1	2
1196727	699	1	3
1196744	23	2	3
1197015	189	2	3
1197017	8	1	4
1197479	23	1	4
1197716	20	1	4
1197911	43	1	5
1198065	23	1	3
1198489	95	1	4
1198626	65	2	4
1198725	5	1	5
1199198	308	2	4
1199410	1	1	3
1199493	55	1	5
1199936	141	1	4
1199958	291	2	4
1200522	70	1	4
1200947	34	2	4
1201063	6	1	4
1201328	1002	1	4
1201654	6	2	4
1202206	16	2	2
1202716	8	1	3
1203303	141	1	2
1204139	8	1	2
1204579	8	1	4
1205890	144	1	4
1205955	157	2	4
1206043	14	1	4
1206193	58	1	3
1206439	23	1	4
1206557	82	2	4
1207078	8	1	3
1207130	230	1	4
1208463	1	1	4
1208560	13	1	3
1210007	6	1	2
1210277	23	1	3
1210587	173	2	4
1211426	258	2	2
1211879	134	2	7
1211979	13	2	4
1211987	324	1	3
1212172	106	1	4
1212229	16	2	4
1213557	94	1	5
1213844	109	1	4
1213873	23	1	4
1214348	9	1	4
1214358	176	2	4
1214609	103	1	4
1214647	13	1	4
1214839	845	1	4
1216494	830	1	4
1216654	599	2	4
1217321	3	1	4
1217335	52	1	5
1217383	1232	2	4
1217677	5	1	2
1218737	1018	1	4
1218749	41	2	3
1218909	59	2	5
1219120	186	1	4
1219717	10	2	3
1220204	43	1	5
1220299	272	1	5
1220322	6	2	2
1220507	567	1	4
1220515	23	1	4
1220575	598	2	3
1220873	842	1	3
1220891	147	1	4
1221391	34	1	4
1221618	14	2	4
1222311	58	1	4
1222573	43	1	5
1223029	842	2	4
1223250	914	1	3
1223320	141	1	3
1223434	20	1	3
1223674	8	2	5
1223712	748	1	4
1223936	14	1	5
1224317	8	1	4
1224524	27	2	4
1224710	398	1	4
1224865	14	2	4
1225013	1094	1	4
1225029	916	1	6
1225622	35	1	4
1225637	8	1	4
1225927	13	1	6
1226070	6	1	5
1226420	26	1	3
1227036	324	1	4
1227388	54	1	3
1227880	864	1	4
1227910	147	1	2
1227971	73	1	4
1228373	229	1	4
1228823	14	2	2
1229142	6	1	3
1229458	870	2	3
1229502	6	2	3
1229503	73	2	2
1231272	1053	2	3
1232010	997	2	6
1232089	70	1	5
1232450	6	1	3
1232928	43	2	3
1233154	487	2	3
1233393	77	1	2
1233419	25	1	2
1233836	6	2	3
1234464	55	2	3
1235927	8	2	2
1237975	6	1	2
1238027	55	1	4
1238165	254	1	2
1238251	58	1	3
1238894	739	1	4
1239754	6	1	5
1239781	421	1	3
1239893	122	1	3
1240037	691	1	4
1240253	222	1	3
1240277	8	1	3
1240428	153	2	3
1241574	917	2	3
1242167	5	2	4
1243917	43	2	6
1244878	43	2	3
1245179	23	1	2
1245260	147	2	3
1245821	59	1	3
1245969	13	2	3
1246216	8	2	3
1246500	6	2	1
1247100	122	1	4
1247642	59	1	3
1248408	65	2	3
1248467	27	1	6
1248828	8	1	4
1248997	3	1	4
1249214	23	2	6
1249240	6	2	2
1249341	302	1	3
1249815	17	1	5
1249925	144	1	7
1251649	5	1	4
1252122	8	1	2
1252524	14	1	3
1253086	570	1	7
1253419	144	2	3
1253761	15	1	2
1253818	63	1	3
1254429	27	1	4
1254642	80	1	3
1254885	8	1	5
1257313	343	1	5
1257926	6	1	3
1257972	144	2	3
1258518	9	1	3
1258893	115	2	4
1259230	86	1	5
1259712	1	2	3
1260132	1000	1	2
1260279	13	1	3
1260573	181	1	3
1260862	12	2	3
1261140	6	1	3
1263802	8	2	5
1264344	8	1	4
1264725	122	1	3
1265728	576	1	3
1265790	417	1	2
1266722	310	2	3
1266876	1	1	3
1266960	9	2	1
1268250	37	1	3
1268295	6	2	3
1269255	55	1	2
1269278	176	2	2
1269559	6	1	5
1269692	8	2	3
1269944	43	1	3
1270562	371	1	3
1270653	71	2	3
1270802	14	2	3
1271408	234	1	2
1271801	497	2	3
1272004	43	2	4
1272303	1097	2	3
1273062	123	1	3
1274228	110	1	5
1274242	346	1	4
1274245	280	1	6
1274252	115	1	4
1274262	397	1	4
1274288	115	1	5
1274296	114	1	6
1274298	895	2	4
1274320	1	1	4
1274329	363	1	6
1274331	702	1	6
1274365	54	1	4
1274382	176	1	4
1274400	576	1	3
1274414	594	1	5
1274416	619	1	3
1274431	1236	1	6
1274452	13	1	3
1274496	366	2	4
1274510	13	2	3
1274533	115	2	3
1274544	42	1	4
1274547	3	1	3
1274703	113	1	6
1274763	114	1	4
1274810	346	1	6
1274820	364	1	4
1274878	1	1	4
1274902	635	1	5
1274925	1076	1	2
1274928	535	1	6
1274969	8	2	3
1274972	8	1	4
1275017	37	1	5
1275018	8	1	3
1275055	6	2	2
1275108	55	2	3
1275114	110	1	5
1275120	115	1	8
1275147	899	1	5
1275224	304	2	4
1275260	475	2	3
1275271	501	1	3
1275277	1197	1	7
1275301	324	1	4
1275370	576	1	3
1275374	682	2	6
1275392	576	1	4
1275401	280	1	8
1275484	14	1	3
1275540	115	1	7
1275611	1028	2	7
1275721	364	1	4
1275800	529	1	4
1275864	113	1	5
1275883	8	2	2
1276028	29	2	3
1276032	115	2	2
1276116	475	1	2
1276136	42	1	4
1276164	229	2	4
1276175	534	1	5
1276543	72	1	6
1276834	3	2	4
1276893	689	2	5
1277492	593	1	5
1277560	739	2	7
1277666	413	1	9
1278962	384	2	5
1279984	1007	1	5
1280571	113	1	6
1280973	154	1	5
1281006	1	2	5
1281605	132	1	5
1281627	228	1	5
1282245	59	1	7
1282317	1132	1	4
1282502	1	1	6
1282659	43	2	6
1283130	15	1	5
1283454	151	1	6
1284266	394	1	6
1285091	437	2	5
1285263	224	1	5
1285363	12	1	4
1286302	3	1	5
1286367	62	1	8
1286677	1173	1	5
1286947	29	1	7
1287775	183	1	6
1288114	1134	1	5
1288307	14	1	7
1288483	1179	1	8
1288923	13	1	6
1289864	903	1	4
1289935	229	1	5
1290066	324	1	4
1290533	62	2	5
1290689	37	2	6
1291072	1	1	5
1291293	632	1	5
1291838	521	1	10
1293127	853	1	5
1293148	1	1	7
1293330	594	1	6
1293478	29	1	4
1294015	1073	2	3
1294247	5	1	5
1294383	34	1	5
1294698	14	1	8
1295511	437	1	6
1296413	3	1	5
1296435	897	1	5
1296987	122	1	7
1297185	1221	1	4
1298667	883	1	7
1299061	71	1	6
1299567	703	1	6
1299698	597	1	6
1300235	100	2	5
1300926	62	1	7
1301255	29	1	5
1302193	210	1	4
1302921	71	2	5
1302972	147	1	4
1303774	115	2	5
1304507	1164	2	3
1306635	122	1	3
1307243	71	1	3
1307449	9	2	3
1308577	1190	2	4
1309200	315	1	2
1309326	613	2	3
1310031	529	1	4
1310160	1137	2	3
1310683	91	1	2
1310887	862	1	4
1312778	3	1	3
1312902	631	1	3
1313004	16	1	5
1313023	695	1	4
1313030	114	1	3
1313037	5	1	2
1313094	115	1	5
1313275	346	1	6
1313303	324	2	3
1313337	641	1	1
1313408	14	1	3
1313445	691	2	6
1313507	58	1	3
1313533	21	1	4
1313629	670	1	5
1313646	8	1	4
1313678	3	1	2
1313696	1	2	4
1313716	635	1	6
1313727	475	2	5
1313817	902	2	3
1313851	613	1	3
1313870	694	1	4
1313917	729	1	4
1314060	3	1	3
1314222	115	1	4
1314344	873	2	4
1314352	1	2	3
1314535	114	1	3
1314604	62	1	3
1314626	151	2	3
1314666	61	2	5
1314702	1144	2	3
1314909	648	1	3
1314937	636	1	4
1314939	623	1	3
1314998	665	2	3
1315011	71	1	3
1315156	212	1	6
1315180	346	1	4
1315181	475	1	3
1315255	147	1	3
1315262	637	2	6
1315376	6	2	3
1315425	576	2	5
1315530	141	1	3
1315557	8	1	4
1315637	846	2	3
1315736	625	2	2
1315784	149	1	5
1315806	1121	1	2
1315809	340	1	4
1315861	110	2	3
1315933	694	1	4
1315938	703	1	6
1316109	1	1	3
1316146	1195	2	3
1316167	306	2	3
1316207	1226	1	3
1316365	694	1	4
1316446	1	1	3
1316514	366	1	4
1316641	629	1	6
1316713	66	1	4
1316958	613	1	2
1317424	325	2	3
1317528	1	2	4
1317605	698	2	5
1317646	14	1	3
1317670	113	1	4
1317680	13	2	3
1318141	694	1	6
1318216	110	1	7
1318326	196	2	3
1318502	695	1	5
1318561	894	2	3
1318674	889	2	3
1318675	98	2	3
1318816	141	1	3
1319032	114	2	3
1319045	301	1	5
1319097	9	2	2
1319220	1092	1	5
1319431	592	1	4
1319699	187	1	4
1319971	14	2	3
1321149	115	1	7
1321432	652	1	7
1321473	1	1	6
1321714	259	2	2
1321815	626	1	4
1321941	152	1	4
1322085	896	1	5
1322152	338	2	8
1322172	3	2	3
1322341	114	2	5
1322602	27	2	4
1323123	50	1	3
1323236	8	2	4
1323346	8	2	4
1323403	259	1	4
1323409	886	2	3
1324132	732	2	3
1324315	699	1	2
1324430	8	1	4
1324668	862	1	3
1324960	622	1	3
1325344	768	1	3
1325412	701	1	3
1325544	27	1	3
1325584	637	2	5
1325862	8	1	2
1325972	132	1	4
1326038	339	1	2
1326114	475	1	8
1326131	1078	2	2
1326531	29	1	3
1326535	120	2	5
1326766	307	2	2
1327042	119	2	3
1327045	6	2	2
1327055	304	1	6
1327511	286	2	6
1327899	1183	2	3
1327901	918	1	4
1328157	348	2	5
1328329	386	2	2
1328341	3	1	4
1328379	1	1	4
1328572	8	1	2
1329625	147	2	2
1329886	694	2	2
1329920	825	1	5
1329962	646	1	3
1330131	800	2	4
1330184	3	1	6
1330236	29	2	4
1330325	657	1	7
1331705	49	2	3
1331895	324	1	6
1332069	6	1	4
1332904	29	2	3
1333382	8	2	4
1333426	78	1	5
1334279	9	2	2
1334593	29	2	2
1334711	253	2	3
1335044	980	2	5
1335176	8	1	2
1335270	404	1	5
1335637	8	2	3
1336155	29	2	4
1336210	641	1	6
1336801	339	2	3
1337000	280	1	3
1337544	71	1	2
1337910	82	2	2
